week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-02-03,P007,S002,North,139,635.23,0,,0.0
2025-02-03,P007,S003,North,164,749.48,0,,0.0
2025-02-03,P007,S004,North,147,671.79,0,,0.0
2025-02-03,P007,S005,North,112,511.84,0,,0.0
2025-02-03,P007,S006,North,68,310.76,0,,0.0
2025-02-03,P007,S007,North,48,219.36,0,,0.0
2025-02-03,P007,S008,North,94,429.58,0,,0.0
2025-02-03,P007,S009,South,33,150.81,0,,0.0
2025-02-03,P007,S010,South,31,141.67,0,,0.0
2025-02-03,P007,S011,South,92,420.44,0,,0.0
2025-02-03,P007,S012,South,38,173.66,0,,0.0
2025-02-03,P007,S013,South,84,383.88,0,,0.0
2025-02-03,P007,S014,South,124,472.04,1,Bundle,16.7
2025-02-03,P007,S015,South,30,137.1,0,,0.0
2025-02-03,P007,S016,South,98,447.86,0,,0.0
2025-02-03,P007,S017,South,64,261.18,1,Price Cut,10.7
2025-02-03,P007,S018,East,35,159.95,0,,0.0
2025-02-03,P007,S019,East,36,164.52,0,,0.0
2025-02-03,P007,S020,East,61,278.77,0,,0.0
2025-02-03,P007,S021,East,70,270.32,1,Bundle,15.5
2025-02-03,P007,S022,East,34,155.38,0,,0.0
2025-02-03,P007,S023,East,71,324.47,0,,0.0
2025-02-03,P007,S024,West,27,123.39,0,,0.0
2025-02-03,P007,S025,West,100,365.6,1,Bundle,20.0
2025-02-03,P007,S026,West,86,393.02,0,,0.0
2025-02-03,P007,S027,West,95,344.72,1,Bundle,20.6
2025-02-03,P007,S028,West,33,150.81,0,,0.0
2025-02-03,P007,S029,West,54,246.78,0,,0.0
2025-02-03,P007,S030,West,83,379.31,0,,0.0
2025-02-03,P008,S001,North,101,563.58,0,,0.0
2025-02-03,P008,S002,North,124,691.92,0,,0.0
2025-02-03,P008,S003,North,142,792.36,0,,0.0
2025-02-03,P008,S004,North,141,786.78,0,,0.0
2025-02-03,P008,S005,North,134,747.72,0,,0.0
2025-02-03,P008,S006,North,53,295.74,0,,0.0
2025-02-03,P008,S007,North,71,396.18,0,,0.0
2025-02-03,P008,S008,North,142,773.34,1,Display Feature,2.4
2025-02-03,P008,S009,South,31,172.98,0,,0.0
2025-02-03,P008,S010,South,42,193.35,1,Price Cut,17.5
2025-02-03,P008,S011,South,98,546.84,0,,0.0
2025-02-03,P008,S012,South,53,295.74,0,,0.0
2025-02-03,P008,S013,South,95,530.1,0,,0.0
2025-02-03,P008,S014,South,71,396.18,0,,0.0
2025-02-03,P008,S015,South,28,156.24,0,,0.0
2025-02-03,P008,S016,South,99,552.42,0,,0.0
2025-02-03,P008,S017,South,43,239.94,0,,0.0
2025-02-03,P008,S018,East,37,206.46,0,,0.0
2025-02-03,P008,S019,East,37,206.46,0,,0.0
2025-02-03,P008,S020,East,53,295.74,0,,0.0
2025-02-03,P008,S021,East,41,228.78,0,,0.0
2025-02-03,P008,S022,East,38,212.04,0,,0.0
2025-02-03,P008,S023,East,74,412.92,0,,0.0
2025-02-03,P008,S024,West,32,178.56,0,,0.0
2025-02-03,P008,S025,West,78,435.24,0,,0.0
2025-02-03,P008,S026,West,69,385.02,0,,0.0
2025-02-03,P008,S027,West,99,552.42,0,,0.0
2025-02-03,P008,S028,West,39,217.62,0,,0.0
2025-02-03,P008,S029,West,45,251.1,0,,0.0
2025-02-03,P008,S030,West,75,418.5,0,,0.0
2025-02-03,P009,S001,North,43,903.43,0,,0.0
2025-02-03,P009,S002,North,49,1029.49,0,,0.0
2025-02-03,P009,S003,North,63,1009.93,1,Bundle,23.7
2025-02-03,P009,S004,North,41,861.41,0,,0.0
2025-02-03,P009,S005,North,72,1450.7,1,Display Feature,4.1
2025-02-03,P009,S006,North,15,315.15,0,,0.0
2025-02-03,P009,S007,North,11,231.11,0,,0.0
2025-02-03,P009,S008,North,37,777.37,0,,0.0
2025-02-03,P009,S009,South,6,126.06,0,,0.0
2025-02-03,P009,S010,South,7,147.07,0,,0.0
2025-02-03,P009,S011,South,29,609.29,0,,0.0
2025-02-03,P009,S012,South,9,189.09,0,,0.0
2025-02-03,P009,S013,South,49,564.16,1,BOGO,45.2
2025-02-03,P009,S014,South,32,672.32,0,,0.0
2025-02-03,P009,S015,South,12,252.12,0,,0.0
2025-02-03,P009,S016,South,34,714.34,0,,0.0
2025-02-03,P009,S017,South,12,252.12,0,,0.0
2025-02-03,P009,S018,East,7,147.07,0,,0.0
2025-02-03,P009,S019,East,8,168.08,0,,0.0
2025-02-03,P009,S020,East,24,504.24,0,,0.0
2025-02-03,P009,S021,East,26,546.26,0,,0.0
2025-02-03,P009,S022,East,7,147.07,0,,0.0
2025-02-03,P009,S023,East,28,588.28,0,,0.0
2025-02-03,P009,S024,West,8,168.08,0,,0.0
2025-02-03,P009,S025,West,50,564.12,1,BOGO,46.3
2025-02-03,P009,S026,West,18,378.18,0,,0.0
2025-02-03,P009,S027,West,75,1325.21,1,Bundle,15.9
2025-02-03,P009,S028,West,7,147.07,0,,0.0
2025-02-03,P009,S029,West,10,210.1,0,,0.0
2025-02-03,P009,S030,West,27,567.27,0,,0.0
2025-02-03,P010,S001,North,163,566.94,1,Price Cut,19.3
2025-02-03,P010,S002,North,142,612.02,0,,0.0
2025-02-03,P010,S003,North,138,594.78,0,,0.0
2025-02-03,P010,S004,North,122,525.82,0,,0.0
2025-02-03,P010,S005,North,163,702.53,0,,0.0
2025-02-03,P010,S006,North,62,267.22,0,,0.0
2025-02-03,P010,S007,North,43,185.33,0,,0.0
2025-02-03,P010,S008,North,87,374.97,0,,0.0
2025-02-03,P010,S009,South,44,189.64,0,,0.0
2025-02-03,P010,S010,South,37,159.47,0,,0.0
2025-02-03,P010,S011,South,98,422.38,0,,0.0
2025-02-03,P010,S012,South,33,142.23,0,,0.0
2025-02-03,P010,S013,South,90,387.9,0,,0.0
2025-02-03,P010,S014,South,75,323.25,0,,0.0
2025-02-03,P010,S015,South,36,155.16,0,,0.0
2025-02-03,P010,S016,South,88,287.11,1,Bundle,24.3
2025-02-03,P010,S017,South,50,215.5,0,,0.0
2025-02-03,P010,S018,East,41,95.42,1,BOGO,46.0
2025-02-03,P010,S019,East,49,186.48,1,Price Cut,11.7
2025-02-03,P010,S020,East,46,198.26,0,,0.0
2025-02-03,P010,S021,East,57,245.67,0,,0.0
2025-02-03,P010,S022,East,42,156.04,1,Price Cut,13.8
2025-02-03,P010,S023,East,74,318.94,0,,0.0
2025-02-03,P010,S024,West,33,142.23,0,,0.0
2025-02-03,P010,S025,West,51,219.81,0,,0.0
2025-02-03,P010,S026,West,76,327.56,0,,0.0
2025-02-03,P010,S027,West,208,448.24,1,BOGO,50.0
2025-02-03,P010,S028,West,32,137.92,0,,0.0
2025-02-03,P010,S029,West,58,249.98,0,,0.0
2025-02-03,P010,S030,West,91,392.21,0,,0.0
2025-02-03,P011,S001,North,188,11060.04,0,,0.0
2025-02-03,P011,S002,North,268,15766.44,0,,0.0
2025-02-03,P011,S003,North,213,12530.79,0,,0.0
2025-02-03,P011,S004,North,274,15925.99,1,Display Feature,1.2
2025-02-03,P011,S005,North,210,12354.3,0,,0.0
2025-02-03,P011,S006,North,112,6588.96,0,,0.0
2025-02-03,P011,S007,North,95,5588.85,0,,0.0
2025-02-03,P011,S008,North,175,10295.25,0,,0.0
2025-02-03,P011,S009,South,94,5530.02,0,,0.0
2025-02-03,P011,S010,South,114,6706.62,0,,0.0
2025-02-03,P011,S011,South,201,11824.83,0,,0.0
2025-02-03,P011,S012,South,130,7647.9,0,,0.0
2025-02-03,P011,S013,South,205,12060.15,0,,0.0
2025-02-03,P011,S014,South,210,12354.3,0,,0.0
2025-02-03,P011,S015,South,88,5114.92,1,Display Feature,1.2
2025-02-03,P011,S016,South,213,12530.79,0,,0.0
2025-02-03,P011,S017,South,117,6883.11,0,,0.0
2025-02-03,P011,S018,East,81,4765.23,0,,0.0
2025-02-03,P011,S019,East,76,4471.08,0,,0.0
2025-02-03,P011,S020,East,129,7589.07,0,,0.0
2025-02-03,P011,S021,East,135,7942.05,0,,0.0
2025-02-03,P011,S022,East,116,5125.03,1,Bundle,24.9
2025-02-03,P011,S023,East,140,8236.2,0,,0.0
2025-02-03,P011,S024,West,60,3529.8,0,,0.0
2025-02-03,P011,S025,West,150,8824.5,0,,0.0
2025-02-03,P011,S026,West,169,8162.6,1,Price Cut,17.9
2025-02-03,P011,S027,West,216,12707.28,0,,0.0
2025-02-03,P011,S028,West,49,2882.67,0,,0.0
2025-02-03,P011,S029,West,113,6647.79,0,,0.0
2025-02-03,P011,S030,West,235,11364.19,1,Bundle,17.8
2025-02-03,P012,S001,North,84,6237.84,0,,0.0
2025-02-03,P012,S002,North,101,7500.26,0,,0.0
2025-02-03,P012,S003,North,124,9208.24,0,,0.0
2025-02-03,P012,S004,North,160,10135.0,1,Price Cut,14.7
2025-02-03,P012,S005,North,90,6683.4,0,,0.0
2025-02-03,P012,S006,North,70,2812.23,1,BOGO,45.9
2025-02-03,P012,S007,North,66,4901.16,0,,0.0
2025-02-03,P012,S008,North,79,5866.54,0,,0.0
2025-02-03,P012,S009,South,46,3415.96,0,,0.0
2025-02-03,P012,S010,South,33,2450.58,0,,0.0
2025-02-03,P012,S011,South,145,10767.7,0,,0.0
2025-02-03,P012,S012,South,49,3638.74,0,,0.0
2025-02-03,P012,S013,South,96,7128.96,0,,0.0
2025-02-03,P012,S014,South,102,7574.52,0,,0.0
2025-02-03,P012,S015,South,67,4189.3,1,Price Cut,15.8
2025-02-03,P012,S016,South,104,7723.04,0,,0.0
2025-02-03,P012,S017,South,73,5420.98,0,,0.0
2025-02-03,P012,S018,East,40,2970.4,0,,0.0
2025-02-03,P012,S019,East,37,2747.62,0,,0.0
2025-02-03,P012,S020,East,86,6386.36,0,,0.0
2025-02-03,P012,S021,East,77,5718.02,0,,0.0
2025-02-03,P012,S022,East,43,3193.18,0,,0.0
2025-02-03,P012,S023,East,81,6015.06,0,,0.0
2025-02-03,P012,S024,West,26,1930.76,0,,0.0
2025-02-03,P012,S025,West,64,4752.64,0,,0.0
2025-02-03,P012,S026,West,81,6015.06,0,,0.0
2025-02-03,P012,S027,West,59,4381.34,0,,0.0
2025-02-03,P012,S028,West,34,2524.84,0,,0.0
2025-02-03,P012,S029,West,44,3267.44,0,,0.0
2025-02-03,P012,S030,West,91,6757.66,0,,0.0
2025-02-03,P013,S001,North,105,4963.09,1,Price Cut,12.5
2025-02-03,P013,S002,North,86,4645.72,0,,0.0
2025-02-03,P013,S003,North,85,4591.7,0,,0.0
2025-02-03,P013,S004,North,116,6266.32,0,,0.0
2025-02-03,P013,S005,North,107,5780.14,0,,0.0
2025-02-03,P013,S006,North,87,2457.96,1,BOGO,47.7
2025-02-03,P013,S007,North,46,2484.92,0,,0.0
2025-02-03,P013,S008,North,70,3781.4,0,,0.0
2025-02-03,P013,S009,South,58,3020.37,1,Display Feature,3.6
2025-02-03,P013,S010,South,60,3241.2,0,,0.0
2025-02-03,P013,S011,South,78,4213.56,0,,0.0
2025-02-03,P013,S012,South,130,3771.14,1,BOGO,46.3
2025-02-03,P013,S013,South,115,6212.3,0,,0.0
2025-02-03,P013,S014,South,97,5239.94,0,,0.0
2025-02-03,P013,S015,South,59,3187.18,0,,0.0
2025-02-03,P013,S016,South,100,5402.0,0,,0.0
2025-02-03,P013,S017,South,66,3565.32,0,,0.0
2025-02-03,P013,S018,East,62,3349.24,0,,0.0
2025-02-03,P013,S019,East,45,2430.9,0,,0.0
2025-02-03,P013,S020,East,68,3673.36,0,,0.0
2025-02-03,P013,S021,East,70,3781.4,0,,0.0
2025-02-03,P013,S022,East,36,1944.72,0,,0.0
2025-02-03,P013,S023,East,81,4375.62,0,,0.0
2025-02-03,P013,S024,West,18,972.36,0,,0.0
2025-02-03,P013,S025,West,61,3295.22,0,,0.0
2025-02-03,P013,S026,West,99,5347.98,0,,0.0
2025-02-03,P013,S027,West,107,5780.14,0,,0.0
2025-02-03,P013,S028,West,32,1728.64,0,,0.0
2025-02-03,P013,S029,West,44,2376.88,0,,0.0
2025-02-03,P013,S030,West,79,4267.58,0,,0.0
2025-02-03,P014,S001,North,31,384.09,0,,0.0
2025-02-03,P014,S002,North,32,396.48,0,,0.0
2025-02-03,P014,S003,North,37,458.43,0,,0.0
2025-02-03,P014,S004,North,40,398.46,1,Price Cut,19.6
2025-02-03,P014,S005,North,46,569.94,0,,0.0
2025-02-03,P014,S006,North,16,198.24,0,,0.0
2025-02-03,P014,S007,North,12,148.68,0,,0.0
2025-02-03,P014,S008,North,25,309.75,0,,0.0
2025-02-03,P014,S009,South,10,123.9,0,,0.0
2025-02-03,P014,S010,South,19,129.0,1,BOGO,45.2
2025-02-03,P014,S011,South,49,607.11,0,,0.0
2025-02-03,P014,S012,South,16,198.24,0,,0.0
2025-02-03,P014,S013,South,53,656.67,0,,0.0
2025-02-03,P014,S014,South,53,553.57,1,Price Cut,15.7
2025-02-03,P014,S015,South,15,185.85,0,,0.0
2025-02-03,P014,S016,South,20,239.87,1,Display Feature,3.2
2025-02-03,P014,S017,South,24,284.87,1,Display Feature,4.2
2025-02-03,P014,S018,East,17,188.09,1,Price Cut,10.7
2025-02-03,P014,S019,East,11,136.29,0,,0.0
2025-02-03,P014,S020,East,21,260.19,0,,0.0
2025-02-03,P014,S021,East,22,272.58,0,,0.0
2025-02-03,P014,S022,East,10,123.9,0,,0.0
2025-02-03,P014,S023,East,20,247.8,0,,0.0
2025-02-03,P014,S024,West,8,99.12,0,,0.0
2025-02-03,P014,S025,West,30,371.7,0,,0.0
2025-02-03,P014,S026,West,36,446.04,0,,0.0
2025-02-03,P014,S027,West,44,545.16,0,,0.0
2025-02-03,P014,S028,West,7,86.73,0,,0.0
2025-02-03,P014,S029,West,13,159.78,1,Display Feature,0.8
2025-02-03,P014,S030,West,19,235.41,0,,0.0
2025-02-03,P015,S001,North,123,10466.07,0,,0.0
2025-02-03,P015,S002,North,221,18804.89,0,,0.0
2025-02-03,P015,S003,North,214,18209.26,0,,0.0
2025-02-03,P015,S004,North,180,15316.2,0,,0.0
2025-02-03,P015,S005,North,244,20761.96,0,,0.0
2025-02-03,P015,S006,North,85,7232.65,0,,0.0
2025-02-03,P015,S007,North,200,8662.16,1,BOGO,49.1
2025-02-03,P015,S008,North,146,12423.14,0,,0.0
2025-02-03,P015,S009,South,40,3403.6,0,,0.0
2025-02-03,P015,S010,South,79,6722.11,0,,0.0
2025-02-03,P015,S011,South,201,17103.09,0,,0.0
2025-02-03,P015,S012,South,138,11742.42,0,,0.0
2025-02-03,P015,S013,South,165,14039.85,0,,0.0
2025-02-03,P015,S014,South,263,21528.28,1,Display Feature,3.8
2025-02-03,P015,S015,South,85,7232.65,0,,0.0
2025-02-03,P015,S016,South,156,13274.04,0,,0.0
2025-02-03,P015,S017,South,98,8338.82,0,,0.0
2025-02-03,P015,S018,East,54,4594.86,0,,0.0
2025-02-03,P015,S019,East,76,6466.84,0,,0.0
2025-02-03,P015,S020,East,142,12082.78,0,,0.0
2025-02-03,P015,S021,East,140,9970.85,1,Bundle,16.3
2025-02-03,P015,S022,East,57,4850.13,0,,0.0
2025-02-03,P015,S023,East,88,7487.92,0,,0.0
2025-02-03,P015,S024,West,80,6807.2,0,,0.0
2025-02-03,P015,S025,West,193,16422.37,0,,0.0
2025-02-03,P015,S026,West,169,14380.21,0,,0.0
2025-02-03,P015,S027,West,323,27484.07,0,,0.0
2025-02-03,P015,S028,West,83,7062.47,0,,0.0
2025-02-03,P015,S029,West,155,12542.69,1,Display Feature,4.9
2025-02-03,P015,S030,West,224,19060.16,0,,0.0
2025-02-03,P016,S001,North,58,3291.5,0,,0.0
2025-02-03,P016,S002,North,118,6696.5,0,,0.0
2025-02-03,P016,S003,North,106,6015.5,0,,0.0
2025-02-03,P016,S004,North,106,6015.5,0,,0.0
2025-02-03,P016,S005,North,170,7718.0,1,Bundle,20.0
2025-02-03,P016,S006,North,75,2251.56,1,BOGO,47.1
2025-02-03,P016,S007,North,53,3007.75,0,,0.0
2025-02-03,P016,S008,North,80,4540.0,0,,0.0
2025-02-03,P016,S009,South,49,2780.75,0,,0.0
2025-02-03,P016,S010,South,45,2553.75,0,,0.0
2025-02-03,P016,S011,South,91,5164.25,0,,0.0
2025-02-03,P016,S012,South,56,3165.29,1,Display Feature,0.4
2025-02-03,P016,S013,South,144,7796.09,1,Display Feature,4.6
2025-02-03,P016,S014,South,80,4540.0,0,,0.0
2025-02-03,P016,S015,South,56,3123.97,1,Display Feature,1.7
2025-02-03,P016,S016,South,91,5164.25,0,,0.0
2025-02-03,P016,S017,South,55,3121.25,0,,0.0
2025-02-03,P016,S018,East,66,1913.95,1,BOGO,48.9
2025-02-03,P016,S019,East,24,1362.0,0,,0.0
2025-02-03,P016,S020,East,43,2440.25,0,,0.0
2025-02-03,P016,S021,East,126,3789.77,1,BOGO,47.0
2025-02-03,P016,S022,East,31,1759.25,0,,0.0
2025-02-03,P016,S023,East,71,3396.66,1,Bundle,15.7
2025-02-03,P016,S024,West,43,2440.25,0,,0.0
2025-02-03,P016,S025,West,110,6242.5,0,,0.0
2025-02-03,P016,S026,West,99,5618.25,0,,0.0
2025-02-03,P016,S027,West,128,7264.0,0,,0.0
2025-02-03,P016,S028,West,44,2497.0,0,,0.0
2025-02-03,P016,S029,West,57,3234.75,0,,0.0
2025-02-03,P016,S030,West,150,7261.16,1,Price Cut,14.7
2025-02-03,P017,S001,North,74,1733.82,0,,0.0
2025-02-03,P017,S002,North,73,1710.39,0,,0.0
2025-02-03,P017,S003,North,127,2975.61,0,,0.0
2025-02-03,P017,S004,North,98,2296.14,0,,0.0
2025-02-03,P017,S005,North,77,1804.11,0,,0.0
2025-02-03,P017,S006,North,46,1077.78,0,,0.0
2025-02-03,P017,S007,North,33,773.19,0,,0.0
2025-02-03,P017,S008,North,88,2061.84,0,,0.0
2025-02-03,P017,S009,South,54,1265.22,0,,0.0
2025-02-03,P017,S010,South,80,954.07,1,BOGO,49.1
2025-02-03,P017,S011,South,99,2319.57,0,,0.0
2025-02-03,P017,S012,South,59,1382.37,0,,0.0
2025-02-03,P017,S013,South,75,1757.25,0,,0.0
2025-02-03,P017,S014,South,112,2569.05,1,Display Feature,2.1
2025-02-03,P017,S015,South,42,984.06,0,,0.0
2025-02-03,P017,S016,South,74,1733.82,0,,0.0
2025-02-03,P017,S017,South,52,1218.36,0,,0.0
2025-02-03,P017,S018,East,30,702.9,0,,0.0
2025-02-03,P017,S019,East,27,632.61,0,,0.0
2025-02-03,P017,S020,East,68,1593.24,0,,0.0
2025-02-03,P017,S021,East,66,1546.38,0,,0.0
2025-02-03,P017,S022,East,28,656.04,0,,0.0
2025-02-03,P017,S023,East,33,773.19,0,,0.0
2025-02-03,P017,S024,West,72,1302.33,1,Bundle,22.8
2025-02-03,P017,S025,West,95,2225.85,0,,0.0
2025-02-03,P017,S026,West,90,2108.7,0,,0.0
2025-02-03,P017,S027,West,174,4076.82,0,,0.0
2025-02-03,P017,S028,West,48,1124.64,0,,0.0
2025-02-03,P017,S029,West,38,890.34,0,,0.0
2025-02-03,P017,S030,West,120,2811.6,0,,0.0
2025-02-03,P018,S001,North,184,2656.96,0,,0.0
2025-02-03,P018,S002,North,332,4794.08,0,,0.0
2025-02-03,P018,S003,North,276,3985.44,0,,0.0
2025-02-03,P018,S004,North,155,2238.2,0,,0.0
2025-02-03,P018,S005,North,327,4721.88,0,,0.0
2025-02-03,P018,S006,North,141,2019.75,1,Display Feature,0.8
2025-02-03,P018,S007,North,145,2093.8,0,,0.0
2025-02-03,P018,S008,North,192,2772.48,0,,0.0
2025-02-03,P018,S009,South,78,1115.06,1,Display Feature,1.0
2025-02-03,P018,S010,South,64,924.16,0,,0.0
2025-02-03,P018,S011,South,158,2281.52,0,,0.0
2025-02-03,P018,S012,South,84,1212.96,0,,0.0
2025-02-03,P018,S013,South,195,2815.8,0,,0.0
2025-02-03,P018,S014,South,116,1675.04,0,,0.0
2025-02-03,P018,S015,South,77,1111.88,0,,0.0
2025-02-03,P018,S016,South,287,2138.45,1,BOGO,48.4
2025-02-03,P018,S017,South,88,1270.72,0,,0.0
2025-02-03,P018,S018,East,109,1573.96,0,,0.0
2025-02-03,P018,S019,East,131,1891.64,0,,0.0
2025-02-03,P018,S020,East,108,1559.52,0,,0.0
2025-02-03,P018,S021,East,205,2960.2,0,,0.0
2025-02-03,P018,S022,East,89,1285.16,0,,0.0
2025-02-03,P018,S023,East,160,2310.4,0,,0.0
2025-02-03,P018,S024,West,59,851.96,0,,0.0
2025-02-03,P018,S025,West,269,3157.98,1,Price Cut,18.7
2025-02-03,P018,S026,West,69,996.36,0,,0.0
2025-02-03,P018,S027,West,206,2974.64,0,,0.0
2025-02-03,P018,S028,West,73,1054.12,0,,0.0
2025-02-03,P018,S029,West,108,1559.52,0,,0.0
2025-02-03,P018,S030,West,110,1588.4,0,,0.0
2025-02-03,P019,S001,North,71,1001.81,0,,0.0
2025-02-03,P019,S002,North,151,2130.61,0,,0.0
2025-02-03,P019,S003,North,151,2130.61,0,,0.0
2025-02-03,P019,S004,North,102,1439.22,0,,0.0
2025-02-03,P019,S005,North,120,1693.2,0,,0.0
2025-02-03,P019,S006,North,44,620.84,0,,0.0
2025-02-03,P019,S007,North,76,1072.36,0,,0.0
2025-02-03,P019,S008,North,106,1495.66,0,,0.0
2025-02-03,P019,S009,South,30,418.64,1,Display Feature,1.1
2025-02-03,P019,S010,South,30,423.3,0,,0.0
2025-02-03,P019,S011,South,97,1368.67,0,,0.0
2025-02-03,P019,S012,South,44,620.84,0,,0.0
2025-02-03,P019,S013,South,93,1312.23,0,,0.0
2025-02-03,P019,S014,South,106,1495.66,0,,0.0
2025-02-03,P019,S015,South,34,479.74,0,,0.0
2025-02-03,P019,S016,South,77,1086.47,0,,0.0
2025-02-03,P019,S017,South,54,761.94,0,,0.0
2025-02-03,P019,S018,East,53,747.83,0,,0.0
2025-02-03,P019,S019,East,38,536.18,0,,0.0
2025-02-03,P019,S020,East,116,1636.76,0,,0.0
2025-02-03,P019,S021,East,76,1072.36,0,,0.0
2025-02-03,P019,S022,East,110,811.75,1,BOGO,47.7
2025-02-03,P019,S023,East,126,1496.96,1,Bundle,15.8
2025-02-03,P019,S024,West,26,366.86,0,,0.0
2025-02-03,P019,S025,West,83,1171.13,0,,0.0
2025-02-03,P019,S026,West,94,1326.34,0,,0.0
2025-02-03,P019,S027,West,106,1495.66,0,,0.0
2025-02-03,P019,S028,West,32,451.52,0,,0.0
2025-02-03,P019,S029,West,42,592.62,0,,0.0
2025-02-03,P019,S030,West,60,846.6,0,,0.0
2025-02-03,P020,S001,North,96,1633.92,0,,0.0
2025-02-03,P020,S002,North,165,2808.3,0,,0.0
2025-02-03,P020,S003,North,119,2021.33,1,Display Feature,0.2
2025-02-03,P020,S004,North,132,1835.5,1,Bundle,18.3
2025-02-03,P020,S005,North,148,2518.96,0,,0.0
2025-02-03,P020,S006,North,73,1242.46,0,,0.0
2025-02-03,P020,S007,North,57,970.14,0,,0.0
2025-02-03,P020,S008,North,131,2229.62,0,,0.0
2025-02-03,P020,S009,South,44,748.88,0,,0.0
2025-02-03,P020,S010,South,47,799.94,0,,0.0
2025-02-03,P020,S011,South,100,1702.0,0,,0.0
2025-02-03,P020,S012,South,42,714.84,0,,0.0
2025-02-03,P020,S013,South,59,1004.18,0,,0.0
2025-02-03,P020,S014,South,87,1480.74,0,,0.0
2025-02-03,P020,S015,South,44,748.88,0,,0.0
2025-02-03,P020,S016,South,81,1378.62,0,,0.0
2025-02-03,P020,S017,South,56,953.12,0,,0.0
2025-02-03,P020,S018,East,46,782.92,0,,0.0
2025-02-03,P020,S019,East,45,765.9,0,,0.0
2025-02-03,P020,S020,East,84,1429.68,0,,0.0
2025-02-03,P020,S021,East,84,1429.68,0,,0.0
2025-02-03,P020,S022,East,53,902.06,0,,0.0
2025-02-03,P020,S023,East,100,1702.0,0,,0.0
2025-02-03,P020,S024,West,36,612.72,0,,0.0
2025-02-03,P020,S025,West,73,1242.46,0,,0.0
2025-02-03,P020,S026,West,75,1276.5,0,,0.0
2025-02-03,P020,S027,West,93,1582.86,0,,0.0
2025-02-03,P020,S028,West,61,569.98,1,BOGO,45.1
2025-02-03,P020,S029,West,41,697.82,0,,0.0
2025-02-03,P020,S030,West,139,1291.72,1,BOGO,45.4
2025-02-10,P001,S001,North,127,5678.17,0,,0.0
2025-02-10,P001,S002,North,193,8629.03,0,,0.0
2025-02-10,P001,S003,North,226,10104.46,0,,0.0
2025-02-10,P001,S004,North,158,7064.18,0,,0.0
2025-02-10,P001,S005,North,178,7958.38,0,,0.0
2025-02-10,P001,S006,North,88,3934.48,0,,0.0
2025-02-10,P001,S007,North,96,4292.16,0,,0.0
2025-02-10,P001,S008,North,244,5552.8,1,BOGO,49.1
2025-02-10,P001,S009,South,195,4551.03,1,BOGO,47.8
2025-02-10,P001,S010,South,91,4068.61,0,,0.0
2025-02-10,P001,S011,South,186,8316.06,0,,0.0
2025-02-10,P001,S012,South,209,5083.35,1,BOGO,45.6
2025-02-10,P001,S013,South,266,11892.86,0,,0.0
2025-02-10,P001,S014,South,278,12429.38,0,,0.0
2025-02-10,P001,S015,South,107,4783.97,0,,0.0
2025-02-10,P001,S016,South,213,9523.23,0,,0.0
2025-02-10,P001,S017,South,103,4605.13,0,,0.0
2025-02-10,P001,S018,East,80,3576.8,0,,0.0
2025-02-10,P001,S019,East,76,3397.96,0,,0.0
2025-02-10,P001,S020,East,132,5128.59,1,Price Cut,13.1
2025-02-10,P001,S021,East,128,5722.88,0,,0.0
2025-02-10,P001,S022,East,74,2643.52,1,Bundle,20.1
2025-02-10,P001,S023,East,90,4023.9,0,,0.0
2025-02-10,P001,S024,West,97,3799.1,1,Price Cut,12.4
2025-02-10,P001,S025,West,245,10953.95,0,,0.0
2025-02-10,P001,S026,West,199,8897.29,0,,0.0
2025-02-10,P001,S027,West,214,9567.94,0,,0.0
2025-02-10,P001,S028,West,79,3532.09,0,,0.0
2025-02-10,P001,S029,West,94,4202.74,0,,0.0
2025-02-10,P001,S030,West,131,5857.01,0,,0.0
2025-02-10,P002,S001,North,124,973.91,1,Bundle,23.3
2025-02-10,P002,S002,North,105,1075.2,0,,0.0
2025-02-10,P002,S003,North,73,747.52,0,,0.0
2025-02-10,P002,S004,North,149,1525.76,0,,0.0
2025-02-10,P002,S005,North,76,778.24,0,,0.0
2025-02-10,P002,S006,North,45,460.8,0,,0.0
2025-02-10,P002,S007,North,55,563.2,0,,0.0
2025-02-10,P002,S008,North,92,942.08,0,,0.0
2025-02-10,P002,S009,South,38,389.12,0,,0.0
2025-02-10,P002,S010,South,56,573.44,0,,0.0
2025-02-10,P002,S011,South,158,1617.92,0,,0.0
2025-02-10,P002,S012,South,57,583.68,0,,0.0
2025-02-10,P002,S013,South,157,1607.68,0,,0.0
2025-02-10,P002,S014,South,126,1290.24,0,,0.0
2025-02-10,P002,S015,South,60,614.4,0,,0.0
2025-02-10,P002,S016,South,144,1474.56,0,,0.0
2025-02-10,P002,S017,South,70,716.8,0,,0.0
2025-02-10,P002,S018,East,38,389.12,0,,0.0
2025-02-10,P002,S019,East,38,389.12,0,,0.0
2025-02-10,P002,S020,East,58,593.92,0,,0.0
2025-02-10,P002,S021,East,65,665.6,0,,0.0
2025-02-10,P002,S022,East,26,266.24,0,,0.0
2025-02-10,P002,S023,East,64,655.36,0,,0.0
2025-02-10,P002,S024,West,50,512.0,0,,0.0
2025-02-10,P002,S025,West,101,1034.24,0,,0.0
2025-02-10,P002,S026,West,97,993.28,0,,0.0
2025-02-10,P002,S027,West,114,1167.36,0,,0.0
2025-02-10,P002,S028,West,42,430.08,0,,0.0
